    age country
801	23	BR
802	26	ME
803	0	PL
804	32	US
805	40	US
806	28	BR
807	37	BG
808	21	CO
809	21	ES
810	30	HU
811	24	TR
812	23	SE
813	28	BR
814	23	PL
815	0	US
816	35	PL
817	32	FR
818	32	TR
819	35	DE
820	30	NL
821	25	IT
822	22	US
823	23	BR
824	0	ES
825	27	BY
826	30	BG
827	28	PL
828	0	IE
829	20	US
830	23	PL
831	27	SK
832	28	CL
833	30	AR
834	28	US
835	19	FI
836	23	PL
837	0	UK
838	31	US
839	25	CA
840	24	CZ
841	0	JP
842	21	PL
843	24	MX
844	28	BR
845	0	US
846	22	ES
847	21	UK
848	29	PL
849	28	HR
850	25	PL
851	23	BR
852	19	FI
853	25	IT
854	27	AR
855	26	BR
856	0	BR
857	23	DE
858	0	PL
859	23	BR
860	21	FI
861	24	US
862	23	BR
863	26	BR
864	25	LT
865	0	US
866	26	BR
867	34	US
868	28	US
869	23	BR
870	0	UK
871	20	US
872	0	DE
873	0	BR
874	22	PL
875	32	RU
876	22	TR
877	33	US
878	32	SE
879	27	RU
880	0	PS
881	21	BR
882	24	UK
883	24	US
884	26	DK
885	20	NL
886	27	KZ
887	0	PL
888	23	DE
889	36	CL
890	25	PL
891	19	BG
892	27	US
893	23	CA
894	32	SK
895	0	US
896	20	US
897	25	RU
898	28	CH
899	37	BR
900	24	BR
901	21	PL
902	28	BE
903	27	FI
904	22	PL
905	22	BR
906	25	BR
907	41	US
908	23	BR
909	23	FR
910	0	BR
911	22	US
912	25	FR
913	21	BR
914	30	US
915	0	ES
916	23	PL
917	29	BR
918	27	FI
919	53	CH
920	25	NL
921	0	NL
922	26	ES
923	24	US
924	21	PF
925	22	UA
926	28	PL
927	24	PL
928	22	BR
929	0	SK
930	30	ES
931	25	PL
932	25	IT
933	30	US
934	23	US
935	0	JP
936	24	BR
937	0	AE
938	0	BR
939	25	DE
940	26	AU
941	49	CH
942	0	KP
943	36	UK
944	26	DE
945	30	US
946	29	PH
947	24	HK
948	30	PL
949	31	FR
950	0	PL
951	20	US
952	24	BR
953	0	US
954	31	UK
955	25	PL
956	26	DK
957	30	PL
958	25	PL
959	22	PL
960	23	FI
961	25	PL
962	22	FI
963	26	BR
964	28	US
965	22	CO
966	32	PL
967	0	JP
968	36	UK
969	22	SE
970	26	US
971	26	PL
972	21	PL
973	27	IT
974	33	RU
975	35	DE
976	23	PL
977	0	DE
978	22	PL
979	38	ES
980	23	PL
981	28	SE
982	22	UK
983	26	RU
984	22	FI
985	27	PL
986	24	DE
987	22	FI
988	23	ES
989	22	EE
990	27	BR
991	28	US
992	21	ES
993	5	SN
994	24	BR
995	23	PL
996	33	BR
997	24	BR
998	22	FI
999	24	BR
1000	40	PL
1001	26	US
1002	0	JP
1003	24	AT
1004	28	US
1005	42	UK
1006	19	RU
1007	28	BR
1008	27	BR
1009	24	PL
1010	21	US
1011	0	PL
1012	20	PL
1013	29	PL
1014	25	CL
1015	22	UK
1016	21	CO
1017	22	FI
1018	0	DE
1019	100	UK
1020	21	BR
1021	31	BR
1022	24	ES
1023	21	CA
1024	0	PT
1025	33	US
1026	24	CZ
1027	27	BE
1028	27	CL
1029	23	UK
1030	24	RU
1031	21	BR
1032	25	US
1033	22	NL
1034	0	DE
1035	22	PL
1036	23	DE
1037	22	BR
1038	0	PL
1039	24	SE
1040	21	PL
1041	19	PL
1042	0	TR
1043	34	HU
1044	27	DE
1045	46	UK
1046	29	BR
1047	42	US
1048	23	RU
1049	23	FI
1050	25	RO
1051	20	FI
1052	23	CZ
1053	20	PL
1054	0	PL
1055	0	UK
1056	24	ES
1057	27	IE
1058	31	PT
1059	24	ES
1060	23	BR
1061	27	BY
1062	25	US
1063	25	CN
1064	22	NL
1065	24	BG
1066	20	UK
1067	26	NO
1068	28	FR
1069	22	BR
1070	22	US
1071	22	TR
1072	31	CO
1073	23	BG
1074	33	BR
1075	26	TR
1076	50	US
1077	21	PL
1078	25	ES
1079	0	BR
1080	29	US
1081	113	UK
1082	24	US
1083	23	HU
1084	0	PT
1085	27	SK
1086	29	VE
1087	22	FR
1088	24	UK
1089	26	GE
1090	25	GR
1091	27	UK
1092	22	FR
1093	0	FR
1094	25	BR
1095	27	GR
1096	0	BR
1097	24	UK
1098	23	BR
1099	21	PL
1100	23	BR
1101	27	US
1102	24	UK
1103	44	JP
1104	26	US
1105	21	FI
1106	21	BR
1107	26	ES
1108	26	UZ
1109	21	BR
1110	27	US
1111	24	RU
1112	25	CN
1113	0	TR
1114	31	RO
