Fletcher Allen And His Orchestra	8.48759593891
Philippe Brun Et Son Orchestre	8.46138420966
Pierre Allier Et Son Orchestre	8.48229733953
Eddie Brunner Et Son Orchestre	8.48759593891
The Hot Club Swing Stars	8.46638654139
Ambrose & His Orchestra	8.63228165904
Bert Shefter And His Orchestra	7.29617340421
Arthur Briggs And His Orchestra	8.51822961035
Pete Brown And His Band	7.01920327971
Harry James And His Orchestra	7.82631486976
Bud Freeman's Summa Cum Laude Orchestra	7.44367859642
Skeets Tolbert And His Gentlemen Of Swing	7.07470630595
Artie Shaw And His Orchestra	8.38850687511
Cab Calloway And His Orchestra	8.66121580099
Ella Fitzgerald And Her Savoy Eight	7.12601707507
Frank Newton And His Orchestra	7.04767270562
Port Of Harlem Jazzmen	6.99462549924
Jan Savitt And His Orchestra	7.3168718065
Muggsy Spanier's Ragtime Band	7.16269248451
The Port Of Harlem Seven	7.12601707507
Billy Kyle	7.85080381731
Hubert Rostaing	9.69778345413
Trio De Saxophones Alix Combelle	8.54085750069
Charlie Barnet And His Orchestra	8.08078003523
Bob Crosby And The Bob Cats	7.13363413019
Bud Freeman And His Famous Chicagoans	7.1661965045
Erskine Hawkins And His Orchestra	7.1652474314
Glenn Miller And His Orchestra	7.60047866907
Tommy Dorsey And His Sentimentalists	7.18034455208
Fud Candrix Et Son Orchestre	10.4171713348
Barney Bigard And His Orchestra	5.55378500781
King Oliver's Creole Jazz Band	6.98314907887
Johnny Dodds Washboard Band	7.04767270562
Larry Clinton And His Orchestra	7.70356368472
Duke Ellington	7.46215108484
Sidney Bechet And His New Orleans Feetwarmers	6.96202544396
Jack Teagarden And His Orchestra	7.62911886191
Lyle Spud Murphy And His Orchestra	7.245345382
Sidney Bechet’s Blue Note Quartet	7.12601707507
Tony Pastor And His Orchestra	7.19042687851
Philippe Brun Jam Band	8.50417758434
Noel Chiboust Et Son Orchestre	8.45900264721
Aimé Barelli Et Son Orchestre	8.46504231592
Festival Swing	8.46292331335
Jazz De Paris	8.46027862207
Pierre Fouad Et Son Orchestre	8.46138420966
Christian Wagner Et Son Orchestre	8.46292331335
Alex Renard Et Son Orchestre	8.46985299832
René Simon	9.47526769271
Benny Carter And His Orchestra	8.74350083792
Metronome All Stars	8.59608021571
Bob Crosby	7.49268558183
Woody Herman And His Orchestra	8.53600232394
Chu Berry & His Little Jazz Ensemble	7.59058410838
Teddy Powell And His Orchestra	7.245345382
Hubert Rostaing Et Son Orchestre	8.45867682248
Guy Paquinet Et Son Orchestre	8.50417758434
André Ekyan Et Son Swingtette	8.54085750069
Jimmy Dorsey	8.03903400535
Benny Goodman	8.77549683707
Charlie Spivak And His Orchestra	7.74949036201
André Ekyan	8.54085750069
Orchester Stan Brenders	9.02829592982
Eddy Duchin And His Orchestra	7.29617340421
Russ Morgan And His Orchestra	7.19042687851
Paul Whiteman's Swing Wing	7.43537263098
Muggsy Spanier And His Orchestra	7.245345382
Freddie Slack And His Orchestra	8.87570341174
Charles Hary Et Son Orchestre	8.46389847628
Claude Laurence Et Son Orchestre	8.58384061084
Billy Banks And His Orchestra	7.86874939167
Wild Bill Davison	9.28281063523
Harry Cooper Et Son Orchestre	8.54085750069
Edmond Hall Sextet	7.21376285806
Eddie Miller And His Orchestra	7.30831187659
James P. Johnson's Blue Note Jazzmen	7.64405023743
Charlie Barnet & His Orchestra	7.18167111686
Red McKenzie	7.16269248451
Will Bradley And His Boogie Woogie Boys	7.20189846338
Cootie Williams And His Orchestra	8.84963351203
Coleman Hawkins And His Orchestra	8.07610321897
Coleman Hawkins Swing Four	7.04767270562
Cozy Cole All Stars	6.98114635982
Benny Goodman Sextet	8.60849128321
Hal Kemp And His Orchestra	7.79367257274
Billy Taylor's Big Eight	6.67438735079
Glen Gray & The Casa Loma Orchestra	7.96000833534
Sonny Greer And His Rextet	5.5691021656
Jerry Mengo Et Son Orchestre	8.58384061084
Stan Kenton And His Orchestra	8.6950540392
Kid Ory And His Creole Jazz Band	7.64236909932
Lester Young Quartet	6.98380345282
Louis Bacon Et Son Orchestre	7.07470630595
Art Hodes And His Blue Note Jazzmen	7.928023321
Art Hodes' Back Room Boys	7.29617340421
Art Hodes' Chicagoans	7.21857954511
Willie 'The Lion' Smith And His Cubs	7.45534341581
Sonny Greer	5.64204055586
Sidney Bechet	8.31399824498
Hal McIntyre And His Orchestra	7.76279640045
Tab Smith Orchestra	7.01067633754
Eddie Heywood And His Orchestra	7.00411701923
