Z_0	0.586459925586
Z_1	0.675753954737
Z_2	0.592397502576
Z_3	0.680873131455
Z_4	0.535775138386
Z_5	0.68714667176
Z_6	0.396625851382
Z_7	0.497618636233
Z_8	0.603637045525
Z_9	0.625825315538
Z_10	0.602989553079
Z_11	0.63319052726
Z_12	0.59419039542
Z_13	0.705766898015
Z_14	0.495186311031
Z_15	0.582868708016
Z_16	0.674189732473
Z_17	0.644064020293
Z_18	0.577747873045
Z_19	0.582510631318
Z_20	0.659298319056
Z_21	0.501814163696
Z_22	0.642838174546
Z_23	0.659860931731
Z_24	0.509819123416
Z_25	0.679626484135
Z_26	0.617232532491
Z_27	0.530962560267
Z_28	0.649044429981
Z_29	0.565922349341
